city,year,week_number,temp_mean_C,dewpoint_mean_C,RH_mean
 Napoli,2017,36,21.2,16.38,75.2
 Napoli,2017,37,21.0,17.04,78.8
 Napoli,2017,38,18.14,12.38,70.2
 Napoli,2017,39,18.53,13.15,72.4
 Napoli,2017,40,18.84,13.53,73.1
 Napoli,2017,41,17.43,12.22,73.2
 Napoli,2017,42,17.69,13.28,77.0
 Napoli,2017,43,15.83,9.17,66.7
 Napoli,2017,44,14.59,8.57,69.1
 Napoli,2017,45,13.34,10.49,83.3
 Napoli,2017,46,12.4,8.78,79.1
 Napoli,2017,47,12.04,8.45,80.1
 Napoli,2017,48,10.46,5.28,71.2
 Napoli,2017,49,8.77,4.62,76.4
 Napoli,2017,50,12.21,8.42,78.0
 Napoli,2017,51,6.27,0.26,66.4
 Napoli,2017,52,8.84,5.66,81.1
 Napoli,2017,53,9.42,7.02,85.2
 Napoli,2018,1,11.31,8.81,85.1
 Napoli,2018,2,11.08,7.59,79.6
 Napoli,2018,3,11.1,7.58,79.9
 Napoli,2018,4,9.2,4.96,76.2
 Napoli,2018,5,10.51,7.33,81.2
 Napoli,2018,6,8.65,4.71,77.5
 Napoli,2018,7,7.53,2.99,74.1
 Napoli,2018,8,8.82,6.27,84.4
 Napoli,2018,9,7.22,3.18,76.4
 Napoli,2018,10,11.52,8.99,85.0
 Napoli,2018,11,12.16,9.18,82.4
 Napoli,2018,12,8.12,3.72,74.7
 Napoli,2018,13,11.95,8.55,80.5
 Napoli,2018,14,13.73,8.6,73.0
 Napoli,2018,15,15.44,10.84,75.7
 Napoli,2018,16,16.97,13.07,79.0
 Napoli,2018,17,18.62,13.74,74.8
 Napoli,2018,18,17.43,13.22,77.2
 Napoli,2018,19,17.8,15.45,86.4
 Napoli,2018,20,17.0,12.49,76.0
 Napoli,2018,21,20.38,17.27,83.0
 Napoli,2018,22,22.85,18.67,78.2
 Napoli,2018,23,22.12,17.82,77.4
 Napoli,2018,24,21.78,17.59,78.0
 Napoli,2018,25,22.66,16.77,71.3
 Napoli,2018,26,22.09,15.28,66.9
 Napoli,2018,27,24.49,20.17,78.1
 Napoli,2018,28,25.18,19.37,71.4
 Napoli,2018,29,25.46,20.4,74.8
 Napoli,2018,30,25.22,20.03,74.3
 Napoli,2018,31,26.96,21.45,73.0
 Napoli,2018,32,26.98,22.17,75.9
 Napoli,2018,33,24.66,19.88,76.0
 Napoli,2018,34,24.53,19.04,72.6
 Napoli,2018,35,23.25,18.13,74.4
 Napoli,2018,36,22.88,18.58,77.6
 Napoli,2018,37,23.55,18.51,74.8
 Napoli,2018,38,23.41,19.76,80.8
 Napoli,2018,39,18.9,10.09,58.7
 Napoli,2018,40,19.24,15.46,79.5
 Napoli,2018,41,19.4,14.99,77.1
 Napoli,2018,42,19.73,14.78,74.3
 Napoli,2018,43,17.66,13.78,78.8
 Napoli,2018,44,17.47,14.12,81.4
 Napoli,2018,45,14.91,12.04,83.9
 Napoli,2018,46,13.29,8.65,74.6
 Napoli,2018,47,14.03,12.04,88.0
 Napoli,2018,48,11.25,6.92,75.3
 Napoli,2018,49,12.81,9.82,82.5
 Napoli,2018,50,8.77,4.64,76.2
 Napoli,2018,51,10.55,7.19,80.4
 Napoli,2018,52,9.26,4.46,73.7
 Napoli,2018,53,8.1,2.73,69.3
 Napoli,2019,1,5.2,-0.92,65.4
 Napoli,2019,2,6.56,2.5,76.3
 Napoli,2019,3,8.65,5.38,81.1
 Napoli,2019,4,7.72,3.88,77.4
 Napoli,2019,5,9.64,6.82,82.9
 Napoli,2019,6,9.85,5.72,76.5
 Napoli,2019,7,8.74,2.58,67.2
 Napoli,2019,8,7.82,2.05,69.0
 Napoli,2019,9,10.78,5.91,73.7
 Napoli,2019,10,12.82,9.96,83.5
 Napoli,2019,11,11.06,6.36,74.7
 Napoli,2019,12,12.38,6.39,68.2
 Napoli,2019,13,11.5,5.14,66.7
 Napoli,2019,14,12.32,8.62,79.0
 Napoli,2019,15,11.89,8.96,83.0
 Napoli,2019,16,14.39,8.46,69.1
 Napoli,2019,17,15.81,11.93,78.4
 Napoli,2019,18,13.19,9.68,80.0
 Napoli,2019,19,14.36,10.67,79.6
 Napoli,2019,20,14.31,10.68,79.4
 Napoli,2019,21,16.35,13.51,83.7
 Napoli,2019,22,16.99,13.93,82.9
 Napoli,2019,23,22.03,17.14,75.3
 Napoli,2019,24,24.27,19.64,76.5
 Napoli,2019,25,23.98,19.29,75.9
 Napoli,2019,26,26.29,18.34,62.9
 Napoli,2019,27,26.27,21.64,76.6
 Napoli,2019,28,24.25,18.55,72.3
 Napoli,2019,29,24.42,18.41,70.4
 Napoli,2019,30,25.97,20.29,72.3
 Napoli,2019,31,25.31,19.79,72.9
 Napoli,2019,32,27.03,21.41,72.5
 Napoli,2019,33,25.56,20.07,72.6
 Napoli,2019,34,25.74,20.69,74.6
 Napoli,2019,35,25.11,20.81,77.9
 Napoli,2019,36,22.84,17.03,70.8
 Napoli,2019,37,23.01,15.5,64.6
 Napoli,2019,38,21.39,16.49,75.6
 Napoli,2019,39,21.44,17.93,81.2
 Napoli,2019,40,18.68,14.84,79.2
 Napoli,2019,41,18.65,13.85,75.4
 Napoli,2019,42,18.29,14.33,78.9
 Napoli,2019,43,18.86,14.41,76.7
 Napoli,2019,44,17.39,14.76,84.9
 Napoli,2019,45,14.94,12.27,84.4
 Napoli,2019,46,14.73,11.53,81.5
 Napoli,2019,47,13.18,11.19,88.0
 Napoli,2019,48,14.26,11.59,84.3
 Napoli,2019,49,11.78,8.6,81.6
 Napoli,2019,50,10.76,7.03,78.7
 Napoli,2019,51,13.71,10.91,83.5
 Napoli,2019,52,8.44,2.82,69.0
 Napoli,2019,53,6.6,0.63,67.1
 Napoli,2020,1,7.8,2.31,71.0
 Napoli,2020,2,8.36,4.35,77.4
 Napoli,2020,3,8.75,4.89,78.0
 Napoli,2020,4,9.91,7.54,85.9
 Napoli,2020,5,12.03,9.78,86.5
 Napoli,2020,6,9.55,2.98,66.1
 Napoli,2020,7,11.05,7.45,79.7
 Napoli,2020,8,10.75,6.53,76.8
 Napoli,2020,9,11.84,6.51,71.6
 Napoli,2020,10,10.43,5.7,73.6
 Napoli,2020,11,11.92,7.72,77.1
 Napoli,2020,12,10.73,4.36,66.7
 Napoli,2020,13,9.95,6.94,82.3
 Napoli,2020,14,11.03,2.97,59.4
 Napoli,2020,15,13.8,9.13,75.4
 Napoli,2020,16,14.07,9.57,76.4
 Napoli,2020,17,14.67,11.61,82.7
 Napoli,2020,18,16.21,12.24,78.7
 Napoli,2020,19,17.06,11.58,71.8
 Napoli,2020,20,20.47,14.92,71.8
 Napoli,2020,21,18.77,12.07,67.4
 Napoli,2020,22,17.21,11.05,68.9
 Napoli,2020,23,19.05,15.72,81.9
 Napoli,2020,24,19.24,15.28,78.5
 Napoli,2020,25,21.25,15.97,73.2
 Napoli,2020,26,23.81,17.9,70.7
 Napoli,2020,27,24.37,19.06,73.7
 Napoli,2020,28,24.5,17.54,66.8
 Napoli,2020,29,23.18,16.84,69.1
 Napoli,2020,30,25.42,19.52,71.1
 Napoli,2020,31,26.6,21.82,75.9
 Napoli,2020,32,24.72,17.87,67.0
 Napoli,2020,33,25.81,21.43,77.8
 Napoli,2020,34,25.66,20.21,73.0
 Napoli,2020,35,24.75,19.75,74.9
 Napoli,2020,36,23.43,16.31,66.1
 Napoli,2020,37,25.14,18.14,66.6
 Napoli,2020,38,23.65,18.02,72.3
 Napoli,2020,39,18.21,14.99,82.2
 Napoli,2020,40,18.85,14.62,77.1
 Napoli,2020,41,16.28,12.22,78.0
 Napoli,2020,42,15.12,11.23,78.5
 Napoli,2020,43,15.89,12.82,82.6
 Napoli,2020,44,15.47,12.33,82.3
 Napoli,2020,45,15.11,11.77,81.6
 Napoli,2020,46,14.96,12.93,88.2
 Napoli,2020,47,12.36,8.23,76.7
 Napoli,2020,48,11.81,8.77,82.4
 Napoli,2020,49,11.87,9.25,84.3
 Napoli,2020,50,9.58,6.19,80.2
 Napoli,2020,51,10.35,7.42,83.2
 Napoli,2020,52,11.15,8.13,82.1
 Napoli,2020,53,9.43,6.07,79.9
 Napoli,2021,1,8.82,6.25,84.1
 Napoli,2021,2,8.05,5.38,83.6
 Napoli,2021,3,7.39,2.51,72.0
 Napoli,2021,4,9.44,4.74,74.1
 Napoli,2021,5,11.79,9.61,86.9
 Napoli,2021,6,12.55,9.37,81.6
 Napoli,2021,7,6.2,0.96,70.5
 Napoli,2021,8,10.99,7.79,82.2
 Napoli,2021,9,10.63,5.55,73.0
 Napoli,2021,10,10.32,6.79,80.0
 Napoli,2021,11,9.99,5.01,72.6
 Napoli,2021,12,7.79,0.94,63.4
 Napoli,2021,13,13.04,9.13,78.8
 Napoli,2021,14,11.21,5.11,67.9
 Napoli,2021,15,11.33,5.81,70.7
 Napoli,2021,16,10.79,6.0,73.9
 Napoli,2021,17,14.94,10.43,75.7
 Napoli,2021,18,15.95,11.8,77.1
 Napoli,2021,19,17.36,12.83,75.8
 Napoli,2021,20,16.13,11.76,76.2
 Napoli,2021,21,17.9,12.97,74.4
 Napoli,2021,22,19.22,12.01,64.9
 Napoli,2021,23,20.65,15.95,75.6
 Napoli,2021,24,22.12,16.47,71.6
 Napoli,2021,25,24.75,19.08,71.8
 Napoli,2021,26,25.45,19.53,71.1
 Napoli,2021,27,25.41,19.99,72.8
 Napoli,2021,28,24.5,18.85,71.8
 Napoli,2021,29,24.34,18.1,69.5
 Napoli,2021,30,26.93,18.99,63.4
 Napoli,2021,31,25.98,19.58,69.2
 Napoli,2021,32,26.8,19.94,67.7
 Napoli,2021,33,27.15,19.78,65.5
 Napoli,2021,34,25.17,19.7,72.8
 Napoli,2021,35,23.41,15.58,63.0
 Napoli,2021,36,23.15,15.61,64.3
 Napoli,2021,37,23.21,17.33,71.2
 Napoli,2021,38,21.92,16.52,73.1
 Napoli,2021,39,21.82,16.53,73.2
 Napoli,2021,40,19.58,15.8,79.8
 Napoli,2021,41,14.92,8.79,68.2
 Napoli,2021,42,15.83,10.17,70.8
 Napoli,2021,43,17.05,12.4,74.8
 Napoli,2021,44,16.42,13.22,82.0
 Napoli,2021,45,16.51,13.83,84.5
 Napoli,2021,46,15.1,12.59,85.5
 Napoli,2021,47,13.72,10.9,83.8
 Napoli,2021,48,10.79,7.69,81.8
 Napoli,2021,49,9.62,6.1,79.4
 Napoli,2021,50,9.25,4.54,73.4
 Napoli,2021,51,8.88,4.55,75.6
 Napoli,2021,52,12.61,10.33,86.3
 Napoli,2021,53,12.09,8.66,80.6
 Napoli,2022,1,11.41,8.74,84.0
 Napoli,2022,2,7.36,1.77,68.7
 Napoli,2022,3,8.97,5.1,78.1
 Napoli,2022,4,6.81,1.53,70.5
 Napoli,2022,5,8.59,2.8,69.3
 Napoli,2022,6,9.97,5.18,74.3
 Napoli,2022,7,10.33,7.28,82.1
 Napoli,2022,8,11.04,6.24,74.7
 Napoli,2022,9,7.09,1.68,69.9
 Napoli,2022,10,6.75,0.04,64.1
 Napoli,2022,11,9.84,3.7,67.6
 Napoli,2022,12,10.11,3.47,65.4
 Napoli,2022,13,12.33,8.97,81.2
 Napoli,2022,14,10.94,6.78,76.5
 Napoli,2022,15,13.06,6.74,67.5
 Napoli,2022,16,13.65,7.84,69.3
 Napoli,2022,17,14.84,10.32,76.0
 Napoli,2022,18,15.37,11.2,77.3
 Napoli,2022,19,17.06,13.6,80.8
 Napoli,2022,20,19.11,14.41,76.2
 Napoli,2022,21,21.43,15.94,72.6
 Napoli,2022,22,22.51,17.67,75.4
 Napoli,2022,23,23.31,18.18,74.1
 Napoli,2022,24,23.83,17.16,67.6
 Napoli,2022,25,24.3,17.12,66.0
 Napoli,2022,26,26.9,19.72,66.7
 Napoli,2022,27,26.87,20.08,67.9
 Napoli,2022,28,24.9,15.24,56.8
 Napoli,2022,29,27.41,19.66,64.4
 Napoli,2022,30,27.32,21.98,73.7
 Napoli,2022,31,27.65,17.82,57.1
 Napoli,2022,32,26.48,19.54,67.1
 Napoli,2022,33,25.59,19.86,72.0
 Napoli,2022,34,24.93,18.21,67.7
 Napoli,2022,35,24.25,19.63,76.5
 Napoli,2022,36,24.61,19.69,75.1
 Napoli,2022,37,23.63,18.0,72.2
 Napoli,2022,38,19.58,10.77,58.3
 Napoli,2022,39,19.01,15.8,82.6
 Napoli,2022,40,19.21,14.11,73.7
 Napoli,2022,41,18.6,15.22,81.4
 Napoli,2022,42,18.54,14.97,81.0
 Napoli,2022,43,18.79,15.89,84.2
 Napoli,2022,44,17.57,14.09,81.2
 Napoli,2022,45,14.95,11.31,79.8
 Napoli,2022,46,15.03,12.53,85.5
 Napoli,2022,47,13.09,9.98,82.2
 Napoli,2022,48,10.81,6.72,76.7
 Napoli,2022,49,13.51,11.16,86.1
 Napoli,2022,50,13.22,10.58,84.8
 Napoli,2022,51,11.28,8.89,85.9
 Napoli,2022,52,13.28,11.63,90.1
 Napoli,2022,53,13.7,11.59,87.6
 Napoli,2023,1,11.41,9.85,90.6
 Napoli,2023,2,10.38,6.6,78.5
 Napoli,2023,3,9.84,6.94,82.6
 Napoli,2023,4,7.44,4.14,80.2
 Napoli,2023,5,8.49,3.37,71.9
 Napoli,2023,6,5.01,-2.13,61.1
 Napoli,2023,7,9.29,4.95,75.9
 Napoli,2023,8,11.26,8.7,84.9
 Napoli,2023,9,10.16,7.21,82.4
 Napoli,2023,10,12.24,9.37,83.1
 Napoli,2023,11,11.38,5.81,70.9
 Napoli,2023,12,12.79,10.03,84.0
 Napoli,2023,13,12.47,8.11,76.1
 Napoli,2023,14,10.57,4.58,67.7
 Napoli,2023,15,11.64,7.55,77.2
 Napoli,2023,16,13.44,9.96,80.4
 Napoli,2023,17,15.32,10.95,76.7
 Napoli,2023,18,16.2,13.1,82.8
 Napoli,2023,19,16.4,13.71,84.6
 Napoli,2023,20,16.32,13.84,85.6
 Napoli,2023,21,19.26,15.09,77.8
 Napoli,2023,22,19.92,16.31,80.7
 Napoli,2023,23,20.76,17.48,82.1
 Napoli,2023,24,21.08,17.31,80.4
 Napoli,2023,25,24.0,18.44,72.4
 Napoli,2023,26,24.15,18.79,73.3
 Napoli,2023,27,24.64,19.62,74.5
 Napoli,2023,28,27.58,20.41,66.3
 Napoli,2023,29,28.35,22.89,73.6
 Napoli,2023,30,26.56,20.16,68.9
 Napoli,2023,31,24.98,20.44,76.5
 Napoli,2023,32,23.42,16.0,64.7
 Napoli,2023,33,25.37,19.8,72.7
 Napoli,2023,34,27.86,20.43,65.3
 Napoli,2023,35,22.69,17.36,72.7
 Napoli,2023,36,24.19,15.55,59.9
 Napoli,2023,37,23.5,18.19,73.6
 Napoli,2023,38,23.48,19.0,77.3
 Napoli,2023,39,21.12,15.06,69.8
 Napoli,2023,40,21.36,16.32,74.7
 Napoli,2023,41,21.43,17.6,80.0
 Napoli,2023,42,19.94,16.7,82.1
 Napoli,2023,43,19.76,16.16,80.2
 Napoli,2023,44,17.8,14.32,80.8
 Napoli,2023,45,16.01,12.27,79.2
 Napoli,2023,46,16.01,12.54,80.8
 Napoli,2023,47,14.39,10.67,79.1
 Napoli,2023,48,13.27,8.91,75.6
 Napoli,2023,49,10.36,6.02,75.2
 Napoli,2023,50,12.8,9.11,79.2
 Napoli,2023,51,10.78,6.92,78.3
 Napoli,2023,52,12.05,9.28,83.6
 Napoli,2023,53,12.2,10.74,90.8
 Napoli,2024,1,12.87,10.53,85.9
 Napoli,2024,2,8.92,4.7,75.4
 Napoli,2024,3,12.01,8.49,80.2
 Napoli,2024,4,9.86,6.18,79.2
 Napoli,2024,5,9.26,5.41,78.4
 Napoli,2024,6,12.63,10.19,85.4
 Napoli,2024,7,11.31,7.58,79.6
 Napoli,2024,8,11.83,7.93,78.0
 Napoli,2024,9,12.57,9.22,80.7
 Napoli,2024,10,11.58,7.89,78.9
 Napoli,2024,11,12.13,9.53,84.7
 Napoli,2024,12,13.84,10.07,79.1
 Napoli,2024,13,15.38,10.83,75.6
 Napoli,2024,14,14.79,11.29,80.3
 Napoli,2024,15,16.94,12.33,75.6
 Napoli,2024,16,13.95,9.16,73.7
 Napoli,2024,17,13.67,8.91,74.1
 Napoli,2024,18,16.45,12.4,78.1
 Napoli,2024,19,17.87,13.22,75.2
 Napoli,2024,20,19.52,15.26,77.6
 Napoli,2024,21,19.45,15.09,77.0
 Napoli,2024,22,19.91,15.96,78.6
 Napoli,2024,23,21.87,16.85,74.2
 Napoli,2024,24,21.83,15.77,69.7
 Napoli,2024,25,24.98,18.07,66.9
 Napoli,2024,26,23.83,18.52,73.2
 Napoli,2024,27,24.06,18.87,73.6
 Napoli,2024,28,26.84,20.78,70.7
 Napoli,2024,29,27.65,21.26,69.4
 Napoli,2024,30,27.64,19.91,64.2
 Napoli,2024,31,28.34,20.06,62.9
 Napoli,2024,32,28.46,20.72,64.8
 Napoli,2024,33,28.1,21.4,68.5
 Napoli,2024,34,26.61,20.57,70.8
 Napoli,2024,35,26.88,18.94,63.4
 Napoli,2024,36,25.85,20.05,71.6
 Napoli,2024,37,21.39,15.27,69.8
 Napoli,2024,38,19.27,15.27,78.7
 Napoli,2024,39,20.72,17.28,81.5
 Napoli,2024,40,18.52,14.46,78.1
 Napoli,2024,41,19.37,15.84,80.7
 Napoli,2024,42,19.63,17.09,85.9
 Napoli,2024,43,19.59,17.41,87.7
 Napoli,2024,44,17.36,13.55,79.6
 Napoli,2024,45,15.45,11.12,76.8
 Napoli,2024,46,12.3,7.56,73.7
 Napoli,2024,47,13.3,8.06,71.9
 Napoli,2024,48,12.55,9.02,79.8
 Napoli,2024,49,11.13,7.63,79.7
 Napoli,2024,50,10.83,8.39,85.4
 Napoli,2024,51,10.16,6.29,77.8
 Napoli,2024,52,9.32,4.09,70.6
 Napoli,2024,53,9.56,6.68,83.3
 Napoli,2025,1,11.11,8.24,83.1
 Napoli,2025,2,10.29,6.25,76.8
 Napoli,2025,3,9.91,5.99,77.3
 Napoli,2025,4,11.98,9.68,86.3
 Napoli,2025,5,10.18,7.37,83.6
 Napoli,2025,6,10.03,5.54,75.4
 Napoli,2025,7,10.5,7.31,81.4
 Napoli,2025,8,10.62,6.93,79.0
 Napoli,2025,9,11.12,6.88,76.7
 Napoli,2025,10,13.2,9.17,78.2
 Napoli,2025,11,13.36,9.03,76.1
 Napoli,2025,12,12.6,8.19,76.0
 Napoli,2025,13,12.15,8.89,81.3
 Napoli,2025,14,12.89,6.39,66.4
 Napoli,2025,15,14.61,9.87,74.4
 Napoli,2025,16,15.86,11.0,73.9
 Napoli,2025,17,15.82,12.85,83.4
 Napoli,2025,18,18.16,14.1,78.5
 Napoli,2025,19,16.81,12.73,78.0
 Napoli,2025,20,17.3,12.04,72.5
 Napoli,2025,21,18.35,12.95,72.1
 Napoli,2025,22,20.97,15.21,71.0
 Napoli,2025,23,23.5,17.27,69.6
 Napoli,2025,24,25.58,19.5,70.5
 Napoli,2025,25,25.62,18.22,64.9
 Napoli,2025,26,27.56,19.01,61.4
 Napoli,2025,27,27.45,19.62,63.7
 Napoli,2025,28,24.47,15.6,59.2
 Napoli,2025,29,26.39,19.48,67.4
 Napoli,2025,30,25.26,17.86,65.5
 Napoli,2025,31,23.92,16.63,65.3
 Napoli,2025,32,27.01,17.8,58.7
 Napoli,2025,33,25.8,18.47,65.4
 Napoli,2025,34,24.58,19.3,73.2
 Napoli,2025,35,23.9,18.58,73.5
 Napoli,2025,36,23.39,18.26,73.8
 Napoli,2025,37,22.86,19.25,80.7
 Napoli,2025,38,23.13,17.57,72.7
 Napoli,2025,39,19.85,13.86,70.1
 Napoli,2025,40,16.29,8.35,61.1
 Napoli,2025,41,17.83,11.5,68.4
 Napoli,2025,42,16.7,12.8,78.6
 Napoli,2025,43,17.86,13.82,78.0
 Napoli,2025,44,17.2,13.67,80.9
 Napoli,2025,45,14.18,10.4,79.2
 Napoli,2025,46,14.56,11.38,82.2
 Napoli,2025,47,11.66,9.04,84.3
 Napoli,2025,48,10.3,7.0,80.7
 Napoli,2025,49,10.98,8.03,82.8
 Napoli,2025,50,10.36,7.89,85.3
 Napoli,2025,51,12.34,9.91,85.8
 Napoli,2025,52,9.88,6.17,78.7
 Napoli,2025,53,6.32,-2.51,53.9
 Napoli,2026,1,11.67,7.71,77.4
 Palermo,2001,1,11.68,7.88,78.7
 Palermo,2001,2,10.8,8.05,83.9
 Palermo,2001,3,10.27,8.12,86.9
 Palermo,2001,4,11.54,8.33,81.6
 Palermo,2001,5,8.74,5.94,83.5
 Palermo,2001,6,11.24,8.11,82.3
 Palermo,2001,7,10.1,7.09,82.6
 Palermo,2001,8,10.32,6.71,79.2
 Palermo,2001,9,11.21,6.04,71.8
 Palermo,2001,10,13.93,10.69,82.0
 Palermo,2001,11,13.44,8.81,75.1
 Palermo,2001,12,17.26,8.96,61.4
 Palermo,2001,13,13.35,9.0,76.3
 Palermo,2001,14,12.96,7.52,71.3
 Palermo,2001,15,11.64,7.29,75.8
 Palermo,2001,16,12.83,8.27,75.0
 Palermo,2001,17,15.61,9.57,69.7
 Palermo,2001,18,17.32,11.49,71.0
 Palermo,2001,19,15.76,11.85,79.1
 Palermo,2001,20,22.0,11.09,52.5
 Palermo,2001,21,19.53,15.19,77.5
 Palermo,2001,22,21.67,12.9,59.6
 Palermo,2001,23,21.41,11.7,57.0
 Palermo,2001,24,23.28,13.45,56.9
 Palermo,2001,25,21.92,11.37,54.1
 Palermo,2001,26,24.91,15.52,59.1
 Palermo,2001,27,25.48,15.63,57.8
 Palermo,2001,28,26.44,17.05,58.7
 Palermo,2001,29,24.91,15.48,58.0
 Palermo,2001,30,25.34,16.02,59.5
 Palermo,2001,31,27.14,17.66,59.1
 Palermo,2001,32,25.68,17.68,63.6
 Palermo,2001,33,25.02,17.56,65.3
 Palermo,2001,34,25.51,18.47,67.2
 Palermo,2001,35,25.77,17.47,62.1
 Palermo,2001,36,22.86,15.39,64.6
 Palermo,2001,37,21.52,13.29,61.6
 Palermo,2001,38,22.31,17.11,74.3
 Palermo,2001,39,22.04,16.13,70.9
 Palermo,2001,40,23.27,17.33,71.2
 Palermo,2001,41,22.62,15.81,68.1
 Palermo,2001,42,20.97,15.54,72.9
 Palermo,2001,43,18.86,13.05,70.9
 Palermo,2001,44,16.65,10.67,69.4
 Palermo,2001,45,17.78,12.2,71.1
 Palermo,2001,46,15.33,11.57,79.7
 Palermo,2001,47,12.04,7.95,77.0
 Palermo,2001,48,11.77,8.12,79.0
 Palermo,2001,49,10.89,7.4,79.7
 Palermo,2001,50,9.15,6.06,81.7
 Palermo,2001,51,7.07,3.01,76.1
 Palermo,2001,52,9.06,4.84,75.7
 Palermo,2001,53,12.82,10.36,85.8
 Palermo,2002,1,6.22,0.56,68.4
 Palermo,2002,2,7.43,4.21,81.4
 Palermo,2002,3,7.98,4.57,80.1
 Palermo,2002,4,10.46,8.08,85.9
 Palermo,2002,5,11.13,8.55,85.0
 Palermo,2002,6,10.77,7.86,83.0
 Palermo,2002,7,12.43,8.5,78.6
 Palermo,2002,8,10.46,6.79,78.7
 Palermo,2002,9,14.77,6.02,59.3
 Palermo,2002,10,14.35,9.82,76.8
 Palermo,2002,11,13.6,8.17,72.1
 Palermo,2002,12,12.26,6.98,71.5
 Palermo,2002,13,10.15,4.13,67.9
 Palermo,2002,14,13.53,8.46,73.4
 Palermo,2002,15,16.24,10.39,70.4
 Palermo,2002,16,13.01,7.71,72.4
 Palermo,2002,17,15.28,10.15,73.8
 Palermo,2002,18,17.84,11.85,70.3
 Palermo,2002,19,17.49,12.44,74.6
 Palermo,2002,20,17.97,11.82,69.1
 Palermo,2002,21,19.83,12.85,66.6
 Palermo,2002,22,19.71,10.66,58.2
 Palermo,2002,23,21.14,11.75,58.4
 Palermo,2002,24,21.64,13.64,62.7
 Palermo,2002,25,26.46,16.89,57.6
 Palermo,2002,26,27.17,17.12,57.3
 Palermo,2002,27,26.69,17.86,60.8
 Palermo,2002,28,25.69,18.2,65.8
 Palermo,2002,29,24.91,15.6,59.7
 Palermo,2002,30,24.99,16.79,63.3
 Palermo,2002,31,27.62,16.8,54.9
 Palermo,2002,32,25.06,17.2,63.9
 Palermo,2002,33,23.2,17.69,72.9
 Palermo,2002,34,25.34,18.79,69.3
 Palermo,2002,35,23.07,18.42,76.6
 Palermo,2002,36,21.91,17.82,79.0
 Palermo,2002,37,21.72,17.08,76.6
 Palermo,2002,38,23.09,18.61,77.2
 Palermo,2002,39,17.56,13.12,76.4
 Palermo,2002,40,17.84,14.3,80.8
 Palermo,2002,41,18.42,15.14,81.8
 Palermo,2002,42,18.05,13.97,78.7
 Palermo,2002,43,18.41,14.65,79.9
 Palermo,2002,44,17.58,14.05,80.8
 Palermo,2002,45,13.78,9.46,76.1
 Palermo,2002,46,18.27,13.57,75.1
 Palermo,2002,47,15.8,11.79,78.0
 Palermo,2002,48,13.97,11.27,84.2
 Palermo,2002,49,10.05,8.12,88.1
 Palermo,2002,50,11.66,9.32,86.2
 Palermo,2002,51,11.6,8.99,84.6
 Palermo,2002,52,12.51,10.46,87.6
 Palermo,2002,53,11.89,9.84,87.4
 Palermo,2003,1,12.89,10.03,83.1
 Palermo,2003,2,9.9,7.45,85.2
 Palermo,2003,3,9.15,6.96,86.8
 Palermo,2003,4,9.88,7.35,84.9
 Palermo,2003,5,8.42,4.67,78.0
 Palermo,2003,6,6.13,2.3,78.1
 Palermo,2003,7,6.94,3.39,79.3
 Palermo,2003,8,7.17,4.01,81.5
 Palermo,2003,9,10.35,7.2,81.6
 Palermo,2003,10,10.74,7.54,82.0
 Palermo,2003,11,10.06,4.9,72.1
 Palermo,2003,12,9.69,4.65,72.8
 Palermo,2003,13,12.32,8.34,78.6
 Palermo,2003,14,10.95,7.36,79.5
 Palermo,2003,15,13.4,9.4,78.0
 Palermo,2003,16,13.97,10.39,80.3
 Palermo,2003,17,16.3,10.79,72.1
 Palermo,2003,18,20.88,11.4,57.7
 Palermo,2003,19,21.48,13.64,63.3
 Palermo,2003,20,18.76,13.69,74.7
 Palermo,2003,21,18.34,11.98,68.4
 Palermo,2003,22,20.7,16.62,79.0
 Palermo,2003,23,22.77,17.21,72.3
 Palermo,2003,24,25.82,17.15,61.1
 Palermo,2003,25,25.99,17.3,61.5
 Palermo,2003,26,29.37,14.11,41.7
 Palermo,2003,27,26.06,17.78,62.4
 Palermo,2003,28,26.5,17.59,60.9
 Palermo,2003,29,28.53,17.4,54.4
 Palermo,2003,30,29.89,17.54,50.4
 Palermo,2003,31,25.24,19.55,72.3
 Palermo,2003,32,27.75,17.24,55.2
 Palermo,2003,33,28.93,15.97,48.0
 Palermo,2003,34,28.53,17.47,55.1
 Palermo,2003,35,28.02,19.42,62.6
 Palermo,2003,36,23.76,19.14,76.9
 Palermo,2003,37,20.76,16.29,76.5
 Palermo,2003,38,21.02,17.01,78.9
 Palermo,2003,39,21.51,18.11,81.6
 Palermo,2003,40,22.38,16.58,71.0
 Palermo,2003,41,19.28,14.96,77.4
 Palermo,2003,42,19.17,16.72,86.3
 Palermo,2003,43,17.96,14.21,79.7
 Palermo,2003,44,17.08,13.58,80.4
 Palermo,2003,45,15.54,12.42,82.6
 Palermo,2003,46,15.52,12.79,84.5
 Palermo,2003,47,16.26,12.82,81.1
 Palermo,2003,48,13.39,9.82,79.5
 Palermo,2003,49,13.15,9.92,81.6
 Palermo,2003,50,13.07,10.29,83.7
 Palermo,2003,51,9.08,5.34,78.6
 Palermo,2003,52,8.84,5.79,81.7
 Palermo,2003,53,8.48,7.03,90.6
 Palermo,2004,1,8.38,5.57,83.1
 Palermo,2004,2,11.51,8.36,81.8
 Palermo,2004,3,10.48,7.03,80.2
 Palermo,2004,4,8.07,3.9,75.9
 Palermo,2004,5,8.51,4.5,77.3
